paper_id,pmid,source_collection,parse_source_type,pdf_path,xml_path,normalized_json_path,parse_status,section_count,body_word_count,parser_warnings
pmid-18785945,18785945,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18785945.pdf,papers/fulltext/parsed/pmc_xml/PMC2597503.xml,papers/fulltext/parsed/normalized/18785945.json,cached_normalized,4,2735,
pmid-18663127,18663127,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18663127.pdf,papers/fulltext/parsed/pmc_xml/PMC2525597.xml,papers/fulltext/parsed/normalized/18663127.json,cached_normalized,9,2991,
pmid-18621707,18621707,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18621707.pdf,papers/fulltext/parsed/pmc_xml/PMC2474495.xml,papers/fulltext/parsed/normalized/18621707.json,cached_normalized,0,0,PMC XML body missing.
pmid-18542861,18542861,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-18536725,18536725,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18536725.pdf,papers/fulltext/parsed/pmc_xml/PMC2546500.xml,papers/fulltext/parsed/normalized/18536725.json,cached_normalized,14,4151,
pmid-18533893,18533893,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18533893.pdf,papers/fulltext/parsed/pmc_xml/PMC2775926.xml,papers/fulltext/parsed/normalized/18533893.json,cached_normalized,0,0,PMC XML body missing.
pmid-18379232,18379232,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-18379232.pdf,,papers/fulltext/parsed/normalized/18379232.json,cached_normalized,8,4141,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-18300872,18300872,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-18174180,18174180,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-18174180.pdf,,papers/fulltext/parsed/normalized/18174180.json,cached_normalized,7,992,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-18071337,18071337,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18071337.pdf,papers/fulltext/parsed/pmc_xml/PMC2930752.xml,papers/fulltext/parsed/normalized/18071337.json,cached_normalized,0,0,PMC XML body missing.
pmid-18003608,18003608,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-18003608.pdf,,papers/fulltext/parsed/normalized/18003608.json,cached_normalized,8,5821,Using canonical paper title over GROBID TEI title.
pmid-17965094,17965094,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17965094.pdf,papers/fulltext/parsed/pmc_xml/PMC2238987.xml,papers/fulltext/parsed/normalized/17965094.json,cached_normalized,13,2363,
pmid-17942531,17942531,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17942531.pdf,papers/fulltext/parsed/pmc_xml/PMC2224404.xml,papers/fulltext/parsed/normalized/17942531.json,cached_normalized,0,0,PMC XML body missing.
pmid-18429317,18429317,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-18082876,18082876,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-17965183,17965183,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17965183.pdf,papers/fulltext/parsed/pmc_xml/PMC2222825.xml,papers/fulltext/parsed/normalized/17965183.json,cached_normalized,0,0,PMC XML body missing.
pmid-17905832,17905832,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17905832.pdf,papers/fulltext/parsed/pmc_xml/PMC2211691.xml,papers/fulltext/parsed/normalized/17905832.json,cached_normalized,0,0,PMC XML body missing.
pmid-17703413,17703413,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-17703413.pdf,,papers/fulltext/parsed/normalized/17703413.json,cached_normalized,8,3620,Using canonical paper title over GROBID TEI title.
pmid-17570147,17570147,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17570147.pdf,papers/fulltext/parsed/pmc_xml/PMC1892083.xml,papers/fulltext/parsed/normalized/17570147.json,cached_normalized,21,4677,
pmid-17494067,17494067,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17494067.pdf,papers/fulltext/parsed/pmc_xml/PMC1933368.xml,papers/fulltext/parsed/normalized/17494067.json,cached_normalized,0,0,PMC XML body missing.
pmid-17459917,17459917,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17459917.pdf,papers/fulltext/parsed/pmc_xml/PMC1933268.xml,papers/fulltext/parsed/normalized/17459917.json,cached_normalized,0,0,PMC XML body missing.
pmid-17442719,17442719,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17442719.pdf,papers/fulltext/parsed/pmc_xml/PMC1933316.xml,papers/fulltext/parsed/normalized/17442719.json,cached_normalized,0,0,PMC XML body missing.
pmid-17437410,17437410,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-17332413,17332413,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-17332413.pdf,,papers/fulltext/parsed/normalized/17332413.json,cached_normalized,4,3298,
pmid-17269724,17269724,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17269724.pdf,papers/fulltext/parsed/pmc_xml/PMC2577182.xml,papers/fulltext/parsed/normalized/17269724.json,cached_normalized,0,0,PMC XML body missing.
pmid-17227866,17227866,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17227866.pdf,papers/fulltext/parsed/pmc_xml/PMC1783119.xml,papers/fulltext/parsed/normalized/17227866.json,cached_normalized,0,0,PMC XML body missing.
pmid-17225856,17225856,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17225856.pdf,papers/fulltext/parsed/pmc_xml/PMC1764712.xml,papers/fulltext/parsed/normalized/17225856.json,cached_normalized,16,4565,
pmid-18428767,18428767,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-18428767.pdf,papers/fulltext/parsed/pmc_xml/PMC4186674.xml,papers/fulltext/parsed/normalized/18428767.json,cached_normalized,0,0,PMC XML body missing.
pmid-17096593,17096593,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17096593.pdf,papers/fulltext/parsed/pmc_xml/PMC1635541.xml,papers/fulltext/parsed/normalized/17096593.json,cached_normalized,21,6191,
pmid-17094252,17094252,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17094252.pdf,papers/fulltext/parsed/pmc_xml/PMC5224933.xml,papers/fulltext/parsed/normalized/17094252.json,cached_normalized,0,0,PMC XML body missing.
pmid-17075131,17075131,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17075131.pdf,papers/fulltext/parsed/pmc_xml/PMC2242414.xml,papers/fulltext/parsed/normalized/17075131.json,cached_normalized,0,0,PMC XML body missing.
pmid-17006449,17006449,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-17006449.pdf,papers/fulltext/parsed/pmc_xml/PMC2615558.xml,papers/fulltext/parsed/normalized/17006449.json,cached_normalized,0,0,PMC XML body missing.
pmid-16954324,16954324,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16954324.pdf,papers/fulltext/parsed/pmc_xml/PMC1635186.xml,papers/fulltext/parsed/normalized/16954324.json,cached_normalized,0,0,PMC XML body missing.
pmid-16940530,16940530,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16940530.pdf,papers/fulltext/parsed/pmc_xml/PMC1563941.xml,papers/fulltext/parsed/normalized/16940530.json,cached_normalized,0,0,PMC XML body missing.
pmid-16928763,16928763,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16928763.pdf,papers/fulltext/parsed/pmc_xml/PMC1641753.xml,papers/fulltext/parsed/normalized/16928763.json,cached_normalized,0,0,PMC XML body missing.
pmid-16872496,16872496,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16872496.pdf,papers/fulltext/parsed/pmc_xml/PMC1550431.xml,papers/fulltext/parsed/normalized/16872496.json,cached_normalized,20,4293,
pmid-16751606,16751606,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16751606.pdf,papers/fulltext/parsed/pmc_xml/PMC2242555.xml,papers/fulltext/parsed/normalized/16751606.json,cached_normalized,0,0,PMC XML body missing.
pmid-16738133,16738133,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16738133.pdf,papers/fulltext/parsed/pmc_xml/PMC1474056.xml,papers/fulltext/parsed/normalized/16738133.json,cached_normalized,27,5393,
pmid-16725105,16725105,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-16615907,16615907,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-16601728,16601728,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-16575526,16575526,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-16575526.pdf,,papers/fulltext/parsed/normalized/16575526.json,cached_normalized,5,2573,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-16490207,16490207,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-16423846,16423846,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-16381869,16381869,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16381869.pdf,papers/fulltext/parsed/pmc_xml/PMC1347422.xml,papers/fulltext/parsed/normalized/16381869.json,cached_normalized,13,2340,
pmid-16352563,16352563,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-16352563.pdf,papers/fulltext/parsed/pmc_xml/PMC1317509.xml,papers/fulltext/parsed/normalized/16352563.json,cached_normalized,0,0,PMC XML body missing.
